MMM - 3M - 1976-08-09 - 0000066740
AOS - A. O. Smith - 2017-07-26 - 0000091142
ABT - Abbott - 1964-03-31 - 0000001800
ABBV - AbbVie - 2012-12-31 - 0001551152
ABMD - Abiomed - 2018-05-31 - 0000815094
ACN - Accenture - 2011-07-06 - 0001467373
ATVI - Activision Blizzard - 2015-08-31 - 0000718877
ADBE - Adobe - 1997-05-05 - 0000796343
AAP - Advance Auto Parts - 2015-07-09 - 0001158449
AES - AES - 1998-10-02 - 0000874761
AFL - Aflac - 1999-05-28 - 0000004977
A - Agilent Technologies - 2000-06-05 - 0001090872
AIG - AIG - 1980-03-31 - 0000005272
APD - Air Products - 1985-04-30 - 0000002969
AKAM - Akamai - 2007-07-12 - 0001086222
ALK - Alaska Air Group - 2016-05-13 - 0000766421
ALB - Albemarle - 2016-07-01 - 0000915913
ARE - Alexandria Real Estate Equities - 2017-03-20 - 0001035443
ALGN - Align Technology - 2017-06-19 - 0001097149
ALLE - Allegion - 2013-12-02 - 0001579241
LNT - Alliant Energy - 2016-07-01 - 0000352541
ALL - Allstate - 1995-07-13 - 0000899051
GOOGL - Alphabet (Class A) - 2014-04-03 - 0001652044
GOOG - Alphabet (Class C) - 2006-04-03 - 0001652044
MO - Altria - 1957-03-04 - 0000764180
AMZN - Amazon - 2005-11-18 - 0001018724
AMCR - Amcor - 2019-06-07 - 0001748790
AMD - AMD -  - 0000002488
AEE - Ameren - 1991-09-19 - 0001002910
AAL - American Airlines Group - 2015-03-23 - 0000006201
AEP - American Electric Power - 1957-03-04 - 0000004904
AXP - American Express - 1976-06-30 - 0000004962
AMT - American Tower - 2007-11-19 - 0001053507
AWK - American Water - 2016-03-04 - 0001410636
AMP - Ameriprise Financial - 2005-10-03 - 0000820027
ABC - AmerisourceBergen - 2001-08-30 - 0001140859
AME - Ametek - 2013-09-23 - 0001037868
AMGN - Amgen - 1992-01-02 - 0000318154
APH - Amphenol - 2008-09-30 - 0000820313
ADI - Analog Devices - 1999-10-12 - 0000006281
ANSS - Ansys - 2017-06-19 - 0001013462
ANTM - Anthem - 2002-07-25 - 0001156039
AON - Aon - 1996-04-23 - 0000315293
APA - APA Corporation - 1997-07-28 - 0000006769
AAPL - Apple - 1982-11-30 - 0000320193
AMAT - Applied Materials - 1995-03-16 - 0000006951
APTV - Aptiv - 2012-12-24 - 0001521332
ADM - ADM - 1981-07-29 - 0000007084
ANET - Arista - 2018-08-28 - 0001596532
AJG - Arthur J. Gallagher & Co. - 2016-05-31 - 0000354190
AIZ - Assurant - 2007-04-10 - 0001267238
T - AT&T - 1983-11-30 (1957-03-04) - 0000732717
ATO - Atmos Energy - 2019-02-15 - 0000731802
ADSK - Autodesk - 1989-12-01 - 0000769397
ADP - Automatic Data Processing - 1981-03-31 - 0000008670
AZO - AutoZone - 1997-01-02 - 0000866787
AVB - AvalonBay Communities - 2007-01-10 - 0000915912
AVY - Avery Dennison - 1987-12-31 - 0000008818
BKR - Baker Hughes - 2017-07-07 - 0001701605
BLL - Ball - 1984-10-31 - 0000009389
BAC - Bank of America - 1976-06-30 - 0000070858
BBWI - Bath & Body Works - 1983-09-30 - 0000701985
BAX - Baxter International - 1972-09-30 - 0000010456
BDX - Becton Dickinson - 1972-09-30 - 0000010795
BRK.B - Berkshire Hathaway - 2010-02-16 - 0001067983
BBY - Best Buy - 1999-06-29 - 0000764478
BIO - Bio-Rad - 2020-06-22 - 0000012208
TECH - Bio-Techne - 2021-08-30 - 0000842023
BIIB - Biogen - 2003-11-13 - 0000875045
BLK - BlackRock - 2011-04-04 - 0001364742
BK - BNY Mellon - 1995-03-31 - 0001390777
BA - Boeing - 1957-03-04 - 0000012927
BKNG - Booking Holdings - 2009-11-06 - 0001075531
BWA - BorgWarner - 2011-12-19 - 0000908255
BXP - Boston Properties - 2006-04-03 - 0001037540
BSX - Boston Scientific - 1995-02-24 - 0000885725
BMY - Bristol Myers Squibb - 1957-03-04 - 0000014272
AVGO - Broadcom - 2014-05-08 - 0001730168
BR - Broadridge - 2018-06-18 - 0001383312
BRO - Brown & Brown - 2021-09-20 - 0000079282
BF.B - Brown–Forman - 1982-10-31 - 0000014693
CHRW - C. H. Robinson - 2007-03-02 - 0001043277
CDNS - Cadence Design Systems - 2017-09-18 - 0000813672
CZR - Caesars Entertainment - 2021-03-22 - 0001590895
CPB - Campbell Soup - 1957-03-04 - 0000016732
COF - Capital One - 1998-07-01 - 0000927628
CAH - Cardinal Health - 1997-05-27 - 0000721371
KMX - CarMax - 2010-06-28 - 0001170010
CCL - Carnival Corporation - 1998-12-22 - 0000815097
CARR - Carrier Global - 2020-04-03 - 0001783180
CTLT - Catalent - 2020-09-21 - 0001596783
CAT - Caterpillar - 1957-03-04 - 0000018230
CBOE - Cboe Global Markets - 2017-03-01 - 0001374310
CBRE - CBRE - 2006-11-10 - 0001138118
CDW - CDW - 2019-09-23 - 0001402057
CE - Celanese - 2018-12-24 - 0001306830
CNC - Centene - 2016-03-30 - 0001071739
CNP - CenterPoint Energy - 1985-07-31 - 0001130310
CDAY - Ceridian - 2021-09-20 - 0001725057
CERN - Cerner - 2010-04-30 - 0000804753
CF - CF Industries - 2008-08-27 - 0001324404
CRL - Charles River - 2021-05-14 - 0001100682
SCHW - Charles Schwab - 1997-06-02 - 0000316709
CHTR - Charter Communications - 2016-09-08 - 0001091667
CVX - Chevron - 1957-03-04 - 0000093410
CMG - Chipotle Mexican Grill - 2011-04-28 - 0001058090
CB - Chubb - 2010-07-15 - 0000896159
CHD - Church & Dwight - 2015-12-29 - 0000313927
CI - Cigna - 1976-06-30 - 0001739940
CINF - Cincinnati Financial - 1997-12-18 - 0000020286
CTAS - Cintas - 2001-03-01 - 0000723254
CSCO - Cisco - 1993-12-01 - 0000858877
C - Citigroup - 1988-05-31 - 0000831001
CFG - Citizens Financial Group - 2016-01-29 - 0000759944
CTXS - Citrix - 1999-12-01 - 0000877890
CLX - Clorox - 1969-03-31 - 0000021076
CME - CME Group - 2006-08-11 - 0001156375
CMS - CMS Energy - 1999-05-03 - 0000811156
KO - Coca-Cola - 1957-03-04 - 0000021344
CTSH - Cognizant Technology Solutions - 2006-11-17 - 0001058290
CL - Colgate-Palmolive - 1957-03-04 - 0000021665
CMCSA - Comcast - 2002-11-19 - 0001166691
CMA - Comerica - 1995-12-01 - 0000028412
CAG - Conagra Brands - 1983-08-31 - 0000023217
COP - ConocoPhillips - 1957-03-04 - 0001163165
ED - Con Edison -  - 0001047862
STZ - Constellation Brands - 2005-07-01 - 0000016918
COO - CooperCompanies - 2016-09-23 - 0000711404
CPRT - Copart - 2018-07-02 - 0000900075
GLW - Corning -  - 0000024741
CTVA - Corteva - 2019-06-03 - 0001755672
COST - Costco - 1993-10-01 - 0000909832
CTRA - Coterra - 2008-06-23 - 0000858470
CCI - Crown Castle - 2012-03-14 - 0001051470
CSX - CSX - 1967-09-30 - 0000277948
CMI - Cummins - 1965-03-31 - 0000026172
CVS - CVS Health - 1957-03-04 - 0000064803
DHI - D. R. Horton - 2005-06-22 - 0000882184
DHR - Danaher -  - 0000313616
DRI - Darden Restaurants -  - 0000940944
DVA - DaVita - 2008-07-31 - 0000927066
DE - Deere & Co. - 1957-03-04 - 0000315189
DAL - Delta Air Lines - 2013-09-11 - 0000027904
XRAY - Dentsply Sirona - 2008-11-14 - 0000818479
DVN - Devon Energy - 2000-08-30 - 0001090012
DXCM - DexCom - 2020-05-12 - 0001093557
FANG - Diamondback Energy - 2018-12-03 - 0001539838
DLR - Digital Realty - 2016-05-18 - 0001297996
DFS - Discover Financial Services - 2007-07-02 - 0001393612
DISCA - Discovery (Series A) - 2010-03-01 - 0001437107
DISCK - Discovery (Series C) - 2014-08-07 - 0001437107
DISH - Dish Network - 2017-03-13 - 0001001082
DG - Dollar General - 2012-12-03 - 0000029534
DLTR - Dollar Tree - 2011-12-19 - 0000935703
D - Dominion Energy -  - 0000715957
DPZ - Domino's Pizza - 2020-05-12 - 0001286681
DOV - Dover Corporation - 1985-10-31 - 0000029905
DOW - Dow - 2019-04-01 - 0001751788
DTE - DTE Energy - 1957-03-04 - 0000936340
DUK - Duke Energy - 1976-06-30 - 0001326160
DRE - Duke Realty - 2017-07-26 - 0000783280
DD - DuPont - 2019-04-02 - 0001666700
DXC - DXC Technology - 2017-04-04 - 0001688568
EMN - Eastman Chemical - 1994-01-01 - 0000915389
ETN - Eaton -  - 0001551182
EBAY - eBay - 2002-07-22 - 0001065088
ECL - Ecolab - 1989-01-31 - 0000031462
EIX - Edison International - 1957-03-04 - 0000827052
EW - Edwards Lifesciences - 2011-04-01 - 0001099800
EA - Electronic Arts - 2002-07-22 - 0000712515
EMR - Emerson - 1965-03-31 - 0000032604
ENPH - Enphase Energy - 2021-01-07 - 0001463101
ETR - Entergy - 1957-03-04 - 0000065984
EOG - EOG Resources - 2000-11-02 - 0000821189
EPAM - EPAM Systems - 2021-12-14 - 0001352010
EFX - Equifax - 1997-06-19 - 0000033185
EQIX - Equinix - 2015-03-20 - 0001101239
EQR - Equity Residential - 2001-12-03 - 0000906107
ESS - Essex Property Trust - 2014-04-02 - 0000920522
EL - Estée Lauder Companies - 2006-01-05 - 0001001250
ETSY - Etsy - 2020-09-21 - 0001370637
EVRG - Evergy - 2018-06-05 - 0001711269
ES - Eversource Energy -  - 0000072741
RE - Everest Re - 2017-06-19 - 0001095073
EXC - Exelon - 1957-03-04 - 0001109357
EXPE - Expedia Group - 2007-10-02 - 0001324424
EXPD - Expeditors - 2007-10-10 - 0000746515
EXR - Extra Space Storage - 2016-01-19 - 0001289490
XOM - ExxonMobil - 1957-03-04 - 0000034088
FFIV - F5 - 2010-12-20 - 0001048695
FDS - FactSet - 2021-12-20 - 0001013237
FAST - Fastenal - 2008-09-15 - 0000815556
FRT - Federal Realty Investment Trust - 2016-02-01 - 0000034903
FDX - FedEx - 1980-12-31 - 0001048911
FIS - Fidelity National Information Services - 2006-11-10 - 0001136893
FITB - Fifth Third Bancorp -  - 0000035527
FE - FirstEnergy -  - 0001031296
FRC - First Republic Bank - 2019-01-02 - 0001132979
FISV - Fiserv - 2001-04-02 - 0000798354
FLT - Fleetcor - 2018-06-20 - 0001175454
FMC - FMC Corporation - 2009-08-19 - 0000037785
F - Ford - 1957-03-04 - 0000037996
FTNT - Fortinet - 2018-10-11 - 0001262039
FTV - Fortive - 2016-07-01 - 0001659166
FBHS - Fortune Brands - 2016-06-22 - 0001519751
FOXA - Fox Corporation (Class A) - 2013-07-01 - 0001754301
FOX - Fox Corporation (Class B) - 2015-09-18 - 0001754301
BEN - Franklin Resources -  - 0000038777
FCX - Freeport-McMoRan -  - 0000831259
GPS - Gap - 1986-08-31 - 0000039911
GRMN - Garmin - 2012-12-12 - 0001121788
IT - Gartner - 2017-04-05 - 0000749251
GNRC - Generac Holdings - 2021-03-22 - 0001474735
GD - General Dynamics - 1957-03-04 - 0000040533
GE - General Electric -  - 0000040545
GIS - General Mills - 1969-03-31 - 0000040704
GM - General Motors - 2013-06-06 - 0001467858
GPC - Genuine Parts - 1973-12-31 - 0000040987
GILD - Gilead Sciences - 2004-07-01 - 0000882095
GL - Globe Life - 1989-04-30 - 0000320335
GPN - Global Payments - 2016-04-25 - 0001123360
GS - Goldman Sachs - 2002-07-22 - 0000886982
GWW - W. W. Grainger - 1981-06-30 - 0000277135
HAL - Halliburton - 1957-03-04 - 0000045012
