Date,Open,High,Low,Close,Adj Close,Volume
2020-10-07,10.030000,10.100000,10.000000,10.060000,10.060000,6611989
2020-10-08,10.060000,10.080000,10.020000,10.080000,10.080000,1385854
2020-10-09,10.070500,10.090000,10.040000,10.080000,10.080000,21480
2020-10-12,10.100000,10.100300,10.086500,10.090000,10.090000,86347
2020-10-13,10.050000,10.100000,10.050000,10.090000,10.090000,11918
2020-10-14,10.060000,10.075000,10.050000,10.060000,10.060000,714633
2020-10-15,10.120000,10.199900,10.090000,10.150000,10.150000,71172
2020-10-16,10.120000,10.120000,10.050000,10.105000,10.105000,100100
2020-10-19,10.120000,10.180000,10.120000,10.180000,10.180000,1800
2020-10-20,10.120000,10.200000,10.120000,10.180000,10.180000,4150
2020-10-21,10.150000,10.150000,10.100000,10.100000,10.100000,9000
2020-10-22,10.100000,10.100000,10.030600,10.030600,10.030600,273828
2020-10-23,10.030000,10.030000,10.030000,10.030000,10.030000,7136
2020-10-26,10.050000,10.080000,10.020000,10.020000,10.020000,31353
2020-10-27,10.100000,10.105000,10.040000,10.040000,10.040000,34945
2020-10-28,10.050000,10.150000,10.000000,10.000000,10.000000,8561
2020-10-29,10.000000,10.080000,10.000000,10.000000,10.000000,199954
2020-10-30,10.200000,10.200000,10.000000,10.000000,10.000000,243173
2020-11-02,10.010000,10.049600,10.000000,10.049600,10.049600,69406
2020-11-03,10.010000,10.100000,10.000000,10.090000,10.090000,134093
2020-11-04,10.060000,10.060000,10.060000,10.060000,10.060000,1009
2020-11-05,10.030500,10.100000,10.030500,10.100000,10.100000,5000
2020-11-06,10.100000,10.100000,10.100000,10.100000,10.100000,0
2020-11-09,10.100000,10.100000,10.050000,10.050000,10.050000,910
2020-11-10,10.100000,10.100000,10.100000,10.100000,10.100000,250
2020-11-11,10.100000,10.100000,10.100000,10.100000,10.100000,100
2020-11-12,10.061100,10.075000,10.061100,10.075000,10.075000,400
2020-11-13,10.055000,10.055000,10.050000,10.055000,10.055000,31000
2020-11-16,10.050000,10.065000,10.050000,10.065000,10.065000,501900
2020-11-17,10.100000,10.100000,10.046000,10.046000,10.046000,101902
2020-11-18,10.060000,10.100000,10.060000,10.100000,10.100000,25410
2020-11-19,10.100000,10.100000,10.050000,10.100000,10.100000,16552
2020-11-20,10.020000,10.150000,10.020000,10.140100,10.140100,8333
2020-11-23,10.150000,10.160000,10.150000,10.151100,10.151100,31966
2020-11-24,10.200000,10.200000,10.150000,10.180000,10.180000,42721
2020-11-25,10.250000,10.300000,10.219900,10.250000,10.250000,44838
2020-11-27,10.350000,10.400000,10.319000,10.400000,10.400000,38412
2020-11-30,10.450000,10.950000,10.413100,10.499800,10.499800,395793
2020-12-01,10.550000,10.550000,10.420000,10.500000,10.500000,229437
2020-12-02,10.450000,10.500000,10.400000,10.410000,10.410000,73015
2020-12-03,10.490000,10.500000,10.415000,10.500000,10.500000,36051
2020-12-04,10.490000,10.620000,10.400000,10.575000,10.575000,54096
2020-12-07,10.570000,10.650000,10.500100,10.550000,10.550000,65096
2020-12-08,10.600000,10.750000,10.570000,10.620000,10.620000,37803
2020-12-09,10.740000,10.930000,10.690000,10.820000,10.820000,84026
2020-12-10,10.800000,10.900000,10.800000,10.840000,10.840000,275082
2020-12-11,11.100000,11.750000,11.100000,11.600000,11.600000,575711
2020-12-14,11.500000,12.410000,11.500000,11.670000,11.670000,342655
2020-12-15,11.610000,11.610000,11.010000,11.500000,11.500000,334109
2020-12-16,11.500000,11.500000,11.190000,11.360000,11.360000,34071
2020-12-17,11.280000,11.300000,11.260000,11.290000,11.290000,41025
2020-12-18,11.300000,11.530000,11.270000,11.440000,11.440000,213089
2020-12-21,11.400000,11.830000,11.200000,11.720000,11.720000,130831
