Date,Open,High,Low,Close,Adj Close,Volume
2020-10-15,50.060001,50.060001,50.025002,50.025002,49.896214,3100
2020-10-16,50.020000,50.029999,50.005001,50.005001,49.876263,1800
2020-10-19,50.020000,50.020000,50.020000,50.020000,49.891220,0
2020-10-20,50.029999,50.029999,50.020000,50.020000,49.891220,20000
2020-10-21,50.018002,50.018002,50.018002,50.018002,49.889233,0
2020-10-22,50.009998,50.009998,49.991001,49.991001,49.862297,2200
2020-10-23,50.009998,50.009998,50.000000,50.000000,49.871277,500
2020-10-26,50.021000,50.021000,50.021000,50.021000,49.892220,100
2020-10-27,50.039001,50.039001,50.039001,50.039001,49.910179,0
2020-10-28,50.040001,50.040001,50.020000,50.020000,49.891220,10300
2020-10-29,49.994999,49.994999,49.994999,49.994999,49.866283,0
2020-10-30,49.974998,49.974998,49.974998,49.974998,49.846340,100
2020-11-02,49.990002,49.990002,49.985001,49.985001,49.856316,10000
2020-11-03,49.980000,49.980000,49.980000,49.980000,49.851322,500
2020-11-04,50.049999,50.049999,50.049999,50.049999,49.921143,0
2020-11-05,50.071999,50.071999,50.071999,50.071999,49.943089,0
2020-11-06,50.070000,50.070000,50.049999,50.049999,49.921143,500
2020-11-09,50.025002,50.025002,50.025002,50.025002,49.896214,100
2020-11-10,50.009998,50.020000,50.005001,50.005001,49.876263,300
2020-11-11,50.000000,50.000000,49.990002,49.990002,49.861298,100
2020-11-12,50.020000,50.020000,50.020000,50.020000,49.891220,0
2020-11-13,50.021999,50.021999,50.021999,50.021999,49.893219,0
2020-11-16,50.040001,50.040001,50.029999,50.029999,49.901196,300
2020-11-17,50.060001,50.080002,50.060001,50.062000,49.933121,4100
2020-11-18,50.080002,50.080002,50.064999,50.064999,49.936104,1400
2020-11-19,50.090000,50.090000,50.090000,50.090000,49.961044,0
2020-11-20,50.084999,50.084999,50.084999,50.084999,49.956055,0
2020-11-23,50.090000,50.099998,50.084999,50.084999,49.956055,500
2020-11-24,50.105000,50.105000,50.105000,50.105000,49.976002,0
2020-11-25,50.125000,50.125000,50.125000,50.125000,49.995949,0
2020-11-27,50.130001,50.130001,50.130001,50.130001,50.000946,0
2020-11-30,50.160000,50.160000,50.160000,50.160000,50.030865,100
2020-12-01,50.110001,50.110001,50.075001,50.084000,49.985950,300
2020-12-02,50.099998,50.099998,50.090000,50.090000,49.991940,200
2020-12-03,50.139999,50.139999,50.125000,50.125000,50.026871,6100
2020-12-04,50.119999,50.150002,50.105000,50.105000,50.006905,41900
2020-12-07,50.139000,50.139999,50.118999,50.125000,50.026871,1700
2020-12-08,50.139999,50.139999,50.125000,50.125000,50.026871,3000
2020-12-09,50.106998,50.106998,50.106998,50.106998,50.008904,0
2020-12-10,50.139000,50.139000,50.130001,50.130001,50.031864,200
2020-12-11,50.179001,50.180000,50.168999,50.171001,50.072784,3300
2020-12-14,50.169998,52.169998,50.169998,50.185001,50.086754,36800
2020-12-15,50.180000,50.180000,50.180000,50.180000,50.081768,100
2020-12-16,50.180000,50.180000,50.174999,50.174999,50.076771,200
2020-12-17,50.169998,50.169998,50.166000,50.166000,50.086754,300
2020-12-18,50.174999,50.180000,50.165001,50.165001,50.085758,1200
2020-12-21,50.169998,50.169998,50.150002,50.150002,50.070786,200
2020-12-22,50.174999,50.189999,50.174999,50.174999,50.095741,7300
2020-12-23,50.169998,50.209999,50.169998,50.189999,50.110714,4300
2020-12-24,50.199001,50.205002,50.199001,50.205002,50.125698,500
2020-12-28,50.202000,50.205002,50.202000,50.205002,50.125698,200
2020-12-29,50.230000,50.240002,50.220001,50.220001,50.140678,2900
2020-12-30,50.244999,50.250000,50.244999,50.244999,50.165627,700
2020-12-31,50.240002,50.240002,50.240002,50.240002,50.160645,0
2021-01-04,50.237999,50.237999,50.237999,50.237999,50.158646,500
2021-01-05,50.230000,50.230000,50.220001,50.220001,50.140678,1200
2021-01-06,50.169998,50.169998,50.169998,50.169998,50.090752,0
2021-01-07,50.130001,50.169998,50.130001,50.150002,50.070786,5600
2021-01-08,50.139999,50.150002,50.139999,50.140999,50.061798,4400
2021-01-11,50.139999,50.139999,50.115002,50.115002,50.035839,200
2021-01-12,50.130001,50.130001,50.125000,50.125000,50.045818,400
2021-01-13,50.180000,50.180000,50.160000,50.160000,50.080769,200
2021-01-14,50.139999,50.139999,50.139999,50.139999,50.060799,100
2021-01-15,50.169998,50.180000,50.160000,50.160000,50.080769,600
2021-01-19,50.180000,50.180000,50.168999,50.169998,50.090752,600
2021-01-20,50.139999,50.169998,50.139999,50.169998,50.090752,5400
2021-01-21,50.188999,50.200001,50.180000,50.180000,50.100735,800
2021-01-22,50.199001,50.199001,50.174999,50.174999,50.095741,200
2021-01-25,50.209999,50.209999,50.195000,50.195000,50.115711,600
2021-01-26,50.181000,50.200001,50.180000,50.200001,50.120705,500
2021-01-27,50.195000,50.195000,50.195000,50.195000,50.115711,100
2021-01-28,50.185001,50.185001,50.174999,50.174999,50.095741,300
2021-01-29,50.187000,50.187000,50.187000,50.187000,50.107727,600
2021-02-01,50.171001,50.200001,50.169998,50.200001,50.131691,500
2021-02-02,50.189999,50.200001,50.169998,50.196999,50.128696,2900
2021-02-03,50.189999,50.189999,50.180000,50.180000,50.111717,1000
2021-02-04,50.200001,50.200001,50.185001,50.185001,50.116714,300
2021-02-05,50.200001,50.200001,50.188000,50.188000,50.119701,400
2021-02-08,50.182999,50.182999,50.182999,50.182999,50.114716,100
2021-02-09,50.200001,50.200001,50.185001,50.198002,50.129700,2100
2021-02-10,50.209999,50.209999,50.189999,50.205002,50.136684,5400
2021-02-11,50.220001,50.220001,50.205002,50.205002,50.136684,200
2021-02-12,50.195000,50.195000,50.195000,50.195000,50.126698,100
2021-02-16,50.150002,50.150002,50.125000,50.125000,50.056789,4100
2021-02-17,50.150002,50.150002,50.150002,50.150002,50.081760,100
2021-02-18,50.160000,50.160000,50.154999,50.154999,50.086746,10100
2021-02-19,50.120998,50.120998,50.115002,50.115002,50.046806,300
2021-02-22,50.110001,50.110001,50.075001,50.075001,50.006859,900
2021-02-23,50.060001,50.110001,50.060001,50.102001,50.033825,2000
2021-02-24,50.108002,50.110001,50.091999,50.091999,50.023838,800
2021-02-25,49.949001,49.959999,49.860001,49.860001,49.792156,4000
2021-02-26,49.880001,49.925999,49.880001,49.925999,49.858063,4400
2021-03-01,49.959999,49.980000,49.959999,49.980000,49.930992,2700
2021-03-02,49.990002,50.009998,49.979000,49.990002,49.940983,2500
2021-03-03,49.935001,49.959999,49.930000,49.935001,49.886036,2500
2021-03-04,49.959999,49.959999,49.875000,49.875000,49.826096,4400
2021-03-05,49.830002,49.869999,49.830002,49.860001,49.811111,2300
2021-03-08,49.789001,49.790001,49.740002,49.740002,49.691231,4300
2021-03-09,49.799999,49.799999,49.786999,49.786999,49.738178,3200
2021-03-10,49.770000,49.849998,49.770000,49.830002,49.781143,1500
2021-03-11,49.880001,49.889999,49.855000,49.868999,49.820103,1900
2021-03-12,49.799999,49.810001,49.785000,49.799999,49.751167,1800
2021-03-15,49.830002,49.840000,49.812000,49.818001,49.769157,5300
2021-03-16,49.849998,49.849998,49.825001,49.825001,49.776146,92100
2021-03-17,49.819000,49.910000,49.819000,49.890999,49.842079,5400
2021-03-18,49.805000,49.840000,49.805000,49.810001,49.761158,10100
2021-03-19,49.810001,49.820000,49.799999,49.820000,49.771149,5100
2021-03-22,49.800999,49.840000,49.800999,49.814999,49.766155,2100
2021-03-23,49.849998,49.869999,49.849998,49.867001,49.818104,12600
2021-03-24,49.868999,49.869999,49.860001,49.863998,49.815105,4500
2021-03-25,49.865002,49.880001,49.865002,49.880001,49.831093,700
2021-03-26,49.880001,49.889999,49.858002,49.858002,49.809113,12000
2021-03-29,49.860001,49.860001,49.839001,49.839001,49.790134,3500
2021-03-30,49.840000,49.845001,49.806000,49.845001,49.796124,3600
2021-03-31,49.849998,49.860001,49.849998,49.859001,49.810112,900
2021-04-01,49.849998,49.849998,49.840000,49.840000,49.808109,400
2021-04-05,49.790001,49.820000,49.790001,49.800999,49.769138,2100
2021-04-06,49.889000,49.889999,49.860001,49.870998,49.839088,33500
2021-04-07,49.898998,49.900002,49.884998,49.889999,49.858082,2600
2021-04-08,49.919998,49.930000,49.903000,49.928001,49.896057,3800
