Date,Open,High,Low,Close,Adj Close,Volume
2007-01-25,17.797501,17.797501,17.742500,17.742500,16.843815,8400
2007-01-26,17.280001,17.602501,17.247499,17.559999,16.670565,72800
2007-01-29,17.602501,17.942499,17.602501,17.827499,16.924511,153600
2007-01-30,17.924999,18.047501,17.770000,18.047501,17.133373,139600
2007-01-31,17.852501,18.292500,17.832500,18.110001,17.192705,129600
2007-02-01,18.350000,18.517500,18.252501,18.517500,17.579567,137200
2007-02-02,18.487499,18.600000,18.450001,18.545000,17.605671,67200
2007-02-05,18.467501,18.587500,18.360001,18.402500,17.470388,129600
2007-02-06,18.570000,18.587500,18.317499,18.575001,17.634155,91600
2007-02-07,18.637501,18.877501,18.555000,18.877501,17.921328,120000
2007-02-08,18.790001,18.917500,18.790001,18.875000,17.918955,16800
2007-02-09,18.900000,18.900000,18.262501,18.487499,17.551083,30800
2007-02-12,18.492500,18.492500,18.232500,18.287500,17.361212,51200
2007-02-13,18.557501,18.690001,18.477501,18.687500,17.740952,94000
2007-02-14,18.719999,18.934999,18.684999,18.732500,17.783672,95200
2007-02-15,18.700001,18.920000,18.635000,18.815001,17.861998,65600
2007-02-16,18.772499,18.937500,18.584999,18.895000,17.937948,146400
2007-02-20,18.797501,19.357500,18.647499,19.302500,18.324804,120000
2007-02-21,19.125000,19.347500,19.072500,19.347500,18.367525,447200
2007-02-22,19.400000,19.469999,19.112499,19.457500,18.471952,172000
2007-02-23,19.312500,19.392500,19.145000,19.332500,18.353275,108400
2007-02-26,19.402500,19.432501,18.902500,19.182501,18.210878,291600
2007-02-27,18.285000,18.602501,17.520000,17.530001,16.642080,608800
2007-02-28,17.540001,17.945000,17.290001,17.754999,16.855684,359200
2007-03-01,17.135000,17.815001,16.852501,17.627501,16.734646,173200
2007-03-02,17.370001,17.530001,16.892500,16.924999,16.067724,275600
2007-03-05,16.617500,17.030001,16.192499,16.192499,15.372328,450400
2007-03-06,16.682501,17.225000,16.625000,17.102501,16.236240,471200
2007-03-07,17.075001,17.190001,16.840000,16.844999,15.991778,544400
2007-03-08,17.245001,17.430000,17.072500,17.145000,16.276590,520000
2007-03-09,17.440001,17.450001,17.125000,17.375000,16.494936,586000
2007-03-12,17.375000,17.552500,17.230000,17.480000,16.594612,346000
2007-03-13,17.264999,17.322500,16.537500,16.587500,15.747322,397200
2007-03-14,16.707500,16.967501,16.230000,16.967501,16.108076,398400
2007-03-15,16.995001,17.252501,16.995001,17.237499,16.364399,204800
2007-03-16,17.202499,17.295000,16.907499,17.012501,16.150797,230400
2007-03-19,17.307501,17.477501,17.230000,17.375000,16.494936,218400
2007-03-20,17.375000,17.674999,17.290001,17.674999,16.779741,178800
2007-03-21,17.719999,18.382500,17.645000,18.295000,17.368332,549200
2007-03-22,18.400000,18.400000,18.170000,18.315001,17.387325,221200
2007-03-23,18.330000,18.407499,18.270000,18.375000,17.444281,234800
2007-03-26,18.342501,18.445000,18.020000,18.357500,17.427666,237200
2007-03-27,18.137501,18.139999,17.942499,18.075001,17.159479,210400
2007-03-28,17.885000,18.014999,17.592501,17.912500,17.005213,406000
2007-03-29,18.135000,18.135000,17.567499,17.900000,16.993343,395600
2007-03-30,17.997499,18.187500,17.665001,17.930000,17.021826,600400
2007-04-02,18.090000,18.092501,17.882500,18.090000,17.173723,311200
2007-04-03,18.260000,18.592501,18.235001,18.492500,17.555832,538800
2007-04-04,18.450001,18.487499,18.302500,18.420000,17.487000,190400
2007-04-05,18.392500,18.587500,18.362499,18.424999,17.491751,236800
2007-04-09,18.450001,18.537500,18.360001,18.450001,17.515484,221200
2007-04-10,18.482500,18.667500,18.467501,18.597500,17.655514,177200
2007-04-11,18.502501,18.502501,18.100000,18.312500,17.384951,164000
2007-04-12,18.165001,18.597500,18.055000,18.567499,17.627035,254800
2007-04-13,18.652500,18.780001,18.434999,18.780001,17.828772,251600
2007-04-16,19.117500,19.347500,19.090000,19.342501,18.362778,399600
2007-04-17,19.254999,19.372499,19.082500,19.250000,18.274965,164800
2007-04-18,19.087500,19.165001,18.962500,18.962500,18.002024,155600
2007-04-19,18.625000,18.965000,18.594999,18.737499,17.788424,266800
2007-04-20,19.197500,19.217501,18.985001,19.195000,18.222752,291200
2007-04-23,19.192499,19.280001,19.022499,19.132500,18.163412,124800
2007-04-24,19.227501,19.227501,18.809999,19.157499,18.187147,315200
2007-04-25,19.309999,19.477501,19.047501,19.330000,18.350910,258400
2007-04-26,19.400000,19.540001,19.102501,19.540001,18.550276,483600
2007-04-27,19.290001,19.320000,19.070000,19.272499,18.296324,207600
2007-04-30,19.167500,19.195000,18.467501,18.467501,17.532103,401200
2007-05-01,18.587500,18.637501,18.190001,18.607500,17.665005,396000
2007-05-02,18.612499,19.235001,18.612499,19.157499,18.187147,290000
2007-05-03,19.174999,19.277500,19.035000,19.145000,18.175280,242800
2007-05-04,19.237499,19.375000,19.092501,19.344999,18.365150,332800
2007-05-07,19.340000,19.440001,19.227501,19.285000,18.308189,145600
2007-05-08,19.117500,19.247499,18.805000,19.247499,18.272589,218400
2007-05-09,19.000000,19.567499,19.000000,19.334999,18.355654,296400
2007-05-10,19.070000,19.200001,18.639999,18.795000,17.843010,306400
2007-05-11,18.870001,19.187500,18.825001,19.180000,18.208506,204400
2007-05-14,19.127501,19.242500,18.757500,18.812500,17.859621,210800
2007-05-15,18.827499,19.097500,18.432501,18.447500,17.513115,279200
2007-05-16,18.475000,18.727501,18.270000,18.722500,17.774179,270000
2007-05-17,18.650000,18.674999,18.397499,18.469999,17.534473,247600
2007-05-18,18.605000,18.967501,18.442499,18.875000,17.918955,323600
2007-05-21,18.832500,19.477501,18.832500,19.330000,18.350910,705200
2007-05-22,19.350000,19.717501,19.260000,19.625000,18.630976,304000
2007-05-23,19.707500,19.937500,19.412500,19.450001,18.464836,359200
2007-05-24,19.389999,19.667500,18.742500,18.905001,17.947433,616800
2007-05-25,19.047501,19.227501,18.959999,19.215000,18.241730,426400
2007-05-29,19.295000,19.547501,19.260000,19.500000,18.512297,257600
2007-05-30,19.167500,19.782499,19.162500,19.782499,18.780491,304400
2007-05-31,19.887501,20.025000,19.777500,20.000000,18.986977,282000
2007-06-01,20.112499,20.395000,20.090000,20.242500,19.217194,196400
2007-06-04,20.122499,20.299999,20.000000,20.260000,19.233805,609200
2007-06-05,20.142500,20.142500,19.757500,20.002501,18.989355,466800
2007-06-06,19.717501,19.722500,19.415001,19.527500,18.538404,452800
2007-06-07,19.405001,19.545000,18.805000,18.805000,17.852501,612000
2007-06-08,18.892500,19.375000,18.725000,19.350000,18.369900,367200
2007-06-11,19.152500,19.445000,19.030001,19.260000,18.284452,152800
2007-06-12,19.059999,19.190001,18.600000,18.627501,17.683994,654000
2007-06-13,18.802500,19.280001,18.730000,19.125000,18.156294,450800
2007-06-14,19.299999,19.620001,19.295000,19.410000,18.426859,345600
2007-06-15,19.927500,20.072500,19.815001,19.875000,18.868301,514000
2007-06-18,19.924999,19.937500,19.632500,19.834999,18.830332,238400
2007-06-19,19.700001,19.975000,19.547501,19.942499,18.932386,392000
2007-06-20,20.040001,20.049999,19.312500,19.312500,18.334301,352800
2007-06-21,19.190001,19.504999,18.957500,19.497499,18.509920,686400
2007-06-22,19.420000,19.462500,18.955000,19.195000,18.222752,592000
2007-06-25,19.190001,19.427500,18.760000,18.912500,17.954554,583200
2007-06-26,19.040001,19.047501,18.625000,18.635000,17.777830,395200
2007-06-27,18.522499,19.424999,18.467501,19.424999,18.531492,560000
2007-06-28,19.625000,19.727501,19.350000,19.385000,18.493334,346800
2007-06-29,19.510000,19.709999,19.047501,19.047501,18.171360,719600
2007-07-02,19.360001,19.655001,19.267500,19.584999,18.684132,530400
2007-07-03,19.647499,19.825001,19.642500,19.757500,18.848698,206800
2007-07-05,19.825001,19.924999,19.545000,19.825001,18.913086,329200
2007-07-06,19.822500,20.042500,19.662500,19.950001,19.032343,690000
2007-07-09,19.977501,20.077499,19.840000,19.942499,19.025187,119600
2007-07-10,19.645000,19.709999,19.250000,19.260000,18.374079,552800
2007-07-11,19.287500,19.467501,19.094999,19.467501,18.572035,456000
2007-07-12,19.667500,20.102501,19.660000,20.000000,19.080046,293600
2007-07-13,20.000000,20.147499,19.900000,20.100000,19.175446,164400
2007-07-16,19.965000,20.094999,19.674999,19.752501,18.843933,315200
2007-07-17,19.862499,20.042500,19.807501,19.807501,18.896397,324800
2007-07-18,19.625000,19.707500,19.145000,19.674999,18.769993,379200
2007-07-19,19.975000,19.975000,19.775000,19.815001,18.903553,246000
2007-07-20,19.677500,19.677500,18.897499,19.132500,18.252445,681600
2007-07-23,19.275000,19.445000,19.062500,19.062500,18.185659,290800
2007-07-24,18.620001,18.672501,17.940001,18.110001,17.276978,813600
2007-07-25,18.352501,18.482500,17.650000,17.992500,17.164879,743600
2007-07-26,17.507500,17.715000,16.610001,17.137501,16.349209,2032800
2007-07-27,16.897499,17.302500,16.120001,16.120001,15.378515,2240000
2007-07-30,16.745001,16.965000,16.200001,16.799999,16.027227,1422000
