Date,Open,High,Low,Close,Adj Close,Volume
2021-03-31,9.590000,9.660000,9.590000,9.660000,9.660000,200
2021-04-01,10.050000,10.050000,10.050000,10.050000,10.050000,10700
2021-04-05,9.690000,9.805000,9.650000,9.805000,9.805000,1600
2021-04-06,9.805000,9.805000,9.805000,9.805000,9.805000,0
2021-04-07,9.750000,9.750000,9.650000,9.660000,9.660000,14000
2021-04-08,10.000000,10.000000,9.835000,9.835000,9.835000,1600
2021-04-09,10.000000,10.000000,9.950000,9.990000,9.990000,35900
2021-04-12,9.990000,9.990000,9.990000,9.990000,9.990000,0
2021-04-13,9.990000,9.990000,9.990000,9.990000,9.990000,0
2021-04-14,9.990000,9.990000,9.850000,9.990000,9.990000,75100
2021-04-15,9.990000,9.990000,9.990000,9.990000,9.990000,100
2021-04-16,10.000000,10.000000,9.720000,9.890000,9.890000,148000
2021-04-19,9.970000,10.050000,9.741000,10.050000,10.050000,115700
2021-04-20,9.800000,9.820000,9.750000,9.755000,9.755000,16300
2021-04-21,9.760000,9.810000,9.750000,9.810000,9.810000,35000
2021-04-22,9.790000,9.810000,9.770000,9.810000,9.810000,15300
2021-04-23,9.820000,9.830000,9.780000,9.830000,9.830000,7300
2021-04-26,9.823000,9.823000,9.800000,9.800000,9.800000,600
2021-04-27,9.800000,9.930000,9.760000,9.930000,9.930000,39900
2021-04-28,9.820000,9.820000,9.800000,9.810000,9.810000,27200
2021-04-29,9.810000,9.827000,9.800000,9.800000,9.800000,14400
2021-04-30,9.780000,9.810000,9.780000,9.810000,9.810000,3100
2021-05-03,9.810000,9.820000,9.770000,9.810000,9.810000,10100
2021-05-04,9.770000,9.790000,9.750000,9.780000,9.780000,7700
2021-05-05,9.750000,9.780000,9.685000,9.740000,9.740000,66300
2021-05-06,9.700000,9.740000,9.700000,9.740000,9.740000,50200
2021-05-07,9.740000,9.740000,9.740000,9.740000,9.740000,0
2021-05-10,9.707000,9.780000,9.707000,9.750000,9.750000,15200
2021-05-11,9.750000,9.750000,9.750000,9.750000,9.750000,0
2021-05-12,9.725000,9.750000,9.700000,9.750000,9.750000,4800
2021-05-13,9.700000,9.780000,9.700000,9.780000,9.780000,6500
2021-05-14,9.780000,9.780000,9.780000,9.780000,9.780000,0
2021-05-17,9.780000,9.780000,9.780000,9.780000,9.780000,2300
2021-05-18,9.780000,9.780000,9.780000,9.780000,9.780000,0
2021-05-19,9.780000,9.780000,9.780000,9.780000,9.780000,0
2021-05-20,9.780000,9.780000,9.780000,9.780000,9.780000,0
2021-05-21,9.800000,9.800000,9.800000,9.800000,9.800000,100
2021-05-24,9.770000,9.780000,9.690000,9.730000,9.730000,1200
2021-05-25,9.690000,9.770000,9.670000,9.770000,9.770000,1900
2021-05-26,9.755000,9.780000,9.640000,9.680000,9.680000,11700
2021-05-27,9.660000,9.680000,9.660000,9.670000,9.670000,1100
2021-05-28,9.645000,9.720000,9.645000,9.720000,9.720000,9300
